channel names:							
003_-174_290_50 - Brücke (V/V) - R0__PXI1Slot2_ai0	003_-174_290_50 - Brücke (V/V) - R1__PXI1Slot2_ai1	003_-174_290_50 - Brücke (V/V) - R2__PXI1Slot2_ai2	003_-174_290_50 - Brücke (V/V) - R3__PXI1Slot2_ai3	003_-174_290_50 - Brücke (V/V) - R4__PXI1Slot2_ai4	003_-174_290_50 - Brücke (V/V) - R5__PXI1Slot2_ai5	003_-174_290_50 - Brücke (V/V) - R6__PXI1Slot2_ai6	003_-174_290_50 - Brücke (V/V) - R7__PXI1Slot2_ai7
2,880192E-1	1,257364E-2	-7,576525E-1	3,188435E-1	-2,507341E-1	-5,174363E-1	-8,253100E-2	-1,202376E-1
2,880430E-1	1,258556E-2	-7,577241E-1	3,192250E-1	-2,509130E-1	-5,171860E-1	-8,225682E-2	-1,202019E-1
2,881145E-1	1,265708E-2	-7,575929E-1	3,195230E-1	-2,508414E-1	-5,169953E-1	-8,234026E-2	-1,201423E-1
2,881264E-1	1,275245E-2	-7,575929E-1	3,196780E-1	-2,508057E-1	-5,170429E-1	-8,234026E-2	-1,201065E-1
2,880907E-1	1,264516E-2	-7,576764E-1	3,193680E-1	-2,508653E-1	-5,172098E-1	-8,230450E-2	-1,202138E-1
2,879596E-1	1,258556E-2	-7,575929E-1	3,189865E-1	-2,510441E-1	-5,174244E-1	-8,251908E-2	-1,203211E-1
2,878761E-1	1,251403E-2	-7,576645E-1	3,189031E-1	-2,510798E-1	-5,174125E-1	-8,292439E-2	-1,202973E-1
2,880311E-1	1,249019E-2	-7,576287E-1	3,190938E-1	-2,510918E-1	-5,171860E-1	-8,268597E-2	-1,202496E-1
2,880549E-1	1,271669E-2	-7,576287E-1	3,194395E-1	-2,511395E-1	-5,170310E-1	-8,257868E-2	-1,202257E-1
2,880788E-1	1,283590E-2	-7,576406E-1	3,197018E-1	-2,511275E-1	-5,169833E-1	-8,241179E-2	-1,200946E-1
2,881145E-1	1,270477E-2	-7,575929E-1	3,195826E-1	-2,511752E-1	-5,169953E-1	-8,254292E-2	-1,201065E-1
2,879834E-1	1,262132E-2	-7,576406E-1	3,192250E-1	-2,512706E-1	-5,171502E-1	-8,291247E-2	-1,201900E-1
2,879596E-1	1,254979E-2	-7,576525E-1	3,188316E-1	-2,509964E-1	-5,173052E-1	-8,293631E-2	-1,202019E-1
2,878403E-1	1,250211E-2	-7,577121E-1	3,189865E-1	-2,513183E-1	-5,172814E-1	-8,280518E-2	-1,201423E-1
2,879953E-1	1,263324E-2	-7,577360E-1	3,192488E-1	-2,512825E-1	-5,172456E-1	-8,257868E-2	-1,200827E-1
2,880907E-1	1,266900E-2	-7,576525E-1	3,195111E-1	-2,511275E-1	-5,170787E-1	-8,254292E-2	-1,200469E-1
2,880430E-1	1,268092E-2	-7,576764E-1	3,195707E-1	-2,513183E-1	-5,170310E-1	-8,247139E-2	-1,200231E-1
2,882099E-1	1,259748E-2	-7,576645E-1	3,193442E-1	-2,512467E-1	-5,172098E-1	-8,253100E-2	-1,198562E-1
2,880907E-1	1,247827E-2	-7,576048E-1	3,190342E-1	-2,510083E-1	-5,174125E-1	-8,247139E-2	-1,199515E-1
2,879834E-1	1,240674E-2	-7,575214E-1	3,187243E-1	-2,511991E-1	-5,175198E-1	-8,262637E-2	-1,200946E-1
2,879953E-1	1,252595E-2	-7,575691E-1	3,187124E-1	-2,508414E-1	-5,175079E-1	-8,262637E-2	-1,199873E-1
2,881503E-1	1,251403E-2	-7,575929E-1	3,191058E-1	-2,509845E-1	-5,172694E-1	-8,273365E-2	-1,200112E-1
2,881741E-1	1,260940E-2	-7,575095E-1	3,194157E-1	-2,511514E-1	-5,171383E-1	-8,272173E-2	-1,200112E-1
2,881384E-1	1,265708E-2	-7,575452E-1	3,194515E-1	-2,509249E-1	-5,170906E-1	-8,256676E-2	-1,199039E-1
2,881026E-1	1,244251E-2	-7,576764E-1	3,193084E-1	-2,510679E-1	-5,172337E-1	-8,257868E-2	-1,200469E-1
2,880192E-1	1,246635E-2	-7,576645E-1	3,191415E-1	-2,510918E-1	-5,173886E-1	-8,268597E-2	-1,200827E-1
2,880549E-1	1,239482E-2	-7,575929E-1	3,191296E-1	-2,510083E-1	-5,174125E-1	-8,273365E-2	-1,199396E-1
2,880549E-1	1,251403E-2	-7,575929E-1	3,190938E-1	-2,512825E-1	-5,174244E-1	-8,256676E-2	-1,199396E-1
2,880430E-1	1,240674E-2	-7,576048E-1	3,192011E-1	-2,511871E-1	-5,173410E-1	-8,247139E-2	-1,199515E-1
2,880311E-1	1,244251E-2	-7,576406E-1	3,193442E-1	-2,512587E-1	-5,173052E-1	-8,239987E-2	-1,198323E-1
2,882218E-1	1,247827E-2	-7,575214E-1	3,193084E-1	-2,513063E-1	-5,172456E-1	-8,262637E-2	-1,198800E-1
2,881503E-1	1,245443E-2	-7,576406E-1	3,192607E-1	-2,511871E-1	-5,172575E-1	-8,269789E-2	-1,199635E-1
2,880788E-1	1,259748E-2	-7,576287E-1	3,193919E-1	-2,511156E-1	-5,172337E-1	-8,255484E-2	-1,199396E-1
2,880311E-1	1,244251E-2	-7,574856E-1	3,193442E-1	-2,511275E-1	-5,171621E-1	-8,262637E-2	-1,200588E-1
2,880907E-1	1,246635E-2	-7,575452E-1	3,193799E-1	-2,509487E-1	-5,170787E-1	-8,260252E-2	-1,199635E-1
2,880430E-1	1,259748E-2	-7,576168E-1	3,193323E-1	-2,507818E-1	-5,171264E-1	-8,251908E-2	-1,201423E-1
2,880668E-1	1,253787E-2	-7,576048E-1	3,190700E-1	-2,508653E-1	-5,172456E-1	-8,279326E-2	-1,200708E-1
2,880192E-1	1,258556E-2	-7,576287E-1	3,191296E-1	-2,506745E-1	-5,173767E-1	-8,250716E-2	-1,200350E-1
2,880668E-1	1,258556E-2	-7,576168E-1	3,191534E-1	-2,512467E-1	-5,172456E-1	-8,266213E-2	-1,201184E-1
2,881503E-1	1,257364E-2	-7,576406E-1	3,192846E-1	-2,513540E-1	-5,172337E-1	-8,274558E-2	-1,201304E-1
2,880788E-1	1,263324E-2	-7,576525E-1	3,193799E-1	-2,512587E-1	-5,171145E-1	-8,236411E-2	-1,201304E-1
2,881264E-1	1,264516E-2	-7,577241E-1	3,191534E-1	-2,514136E-1	-5,172217E-1	-8,274558E-2	-1,201542E-1
2,880549E-1	1,241866E-2	-7,577121E-1	3,189627E-1	-2,510918E-1	-5,174006E-1	-8,281710E-2	-1,202376E-1
2,880549E-1	1,243058E-2	-7,576645E-1	3,189389E-1	-2,510560E-1	-5,173410E-1	-8,307936E-2	-1,203211E-1
2,881264E-1	1,259748E-2	-7,578194E-1	3,190223E-1	-2,512229E-1	-5,173767E-1	-8,294823E-2	-1,202496E-1
2,881622E-1	1,246635E-2	-7,576764E-1	3,192846E-1	-2,511752E-1	-5,172337E-1	-8,290055E-2	-1,202019E-1
2,880430E-1	1,244251E-2	-7,577002E-1	3,193084E-1	-2,513063E-1	-5,173529E-1	-8,269789E-2	-1,201542E-1
2,879715E-1	1,243058E-2	-7,576764E-1	3,190342E-1	-2,511156E-1	-5,173529E-1	-8,299592E-2	-1,202734E-1
2,879953E-1	1,238290E-2	-7,576168E-1	3,188912E-1	-2,510441E-1	-5,174006E-1	-8,307936E-2	-1,203926E-1
2,879834E-1	1,251403E-2	-7,577479E-1	3,189746E-1	-2,509249E-1	-5,173767E-1	-8,309128E-2	-1,203211E-1
2,881145E-1	1,263324E-2	-7,577837E-1	3,192607E-1	-2,509249E-1	-5,171979E-1	-8,310320E-2	-1,202019E-1
2,880311E-1	1,254979E-2	-7,577360E-1	3,195588E-1	-2,512587E-1	-5,170906E-1	-8,270981E-2	-1,202376E-1
2,879476E-1	1,256171E-2	-7,578194E-1	3,196541E-1	-2,513540E-1	-5,171145E-1	-8,292439E-2	-1,202019E-1
2,879953E-1	1,244251E-2	-7,578313E-1	3,192250E-1	-2,513540E-1	-5,172814E-1	-8,286479E-2	-1,202376E-1
2,878284E-1	1,233522E-2	-7,578075E-1	3,188912E-1	-2,511752E-1	-5,173529E-1	-8,290055E-2	-1,202973E-1
2,878761E-1	1,239482E-2	-7,577360E-1	3,189389E-1	-2,511514E-1	-5,173648E-1	-8,292439E-2	-1,202853E-1
2,878165E-1	1,251403E-2	-7,577002E-1	3,190104E-1	-2,511752E-1	-5,173290E-1	-8,300784E-2	-1,203449E-1
2,878761E-1	1,259748E-2	-7,576883E-1	3,191892E-1	-2,511991E-1	-5,172456E-1	-8,286479E-2	-1,202376E-1
2,878999E-1	1,257364E-2	-7,576406E-1	3,192130E-1	-2,509487E-1	-5,173410E-1	-8,279326E-2	-1,201661E-1
2,878999E-1	1,269284E-2	-7,576287E-1	3,189746E-1	-2,511156E-1	-5,173290E-1	-8,291247E-2	-1,201542E-1
2,880072E-1	1,266900E-2	-7,575333E-1	3,189508E-1	-2,510679E-1	-5,174006E-1	-8,301976E-2	-1,202019E-1
2,879834E-1	1,264516E-2	-7,575572E-1	3,192369E-1	-2,510322E-1	-5,172814E-1	-8,300784E-2	-1,201900E-1
2,879715E-1	1,262132E-2	-7,577121E-1	3,191773E-1	-2,512467E-1	-5,172217E-1	-8,279326E-2	-1,201900E-1
2,880072E-1	1,253787E-2	-7,576287E-1	3,190581E-1	-2,509606E-1	-5,173290E-1	-8,282902E-2	-1,202019E-1
2,880311E-1	1,258556E-2	-7,576764E-1	3,189985E-1	-2,512110E-1	-5,173886E-1	-8,284094E-2	-1,202734E-1
2,880311E-1	1,245443E-2	-7,577002E-1	3,188316E-1	-2,509368E-1	-5,174959E-1	-8,285286E-2	-1,203449E-1
2,881384E-1	1,223985E-2	-7,576645E-1	3,189508E-1	-2,506984E-1	-5,174602E-1	-8,281710E-2	-1,202853E-1
2,880907E-1	1,258556E-2	-7,577002E-1	3,192369E-1	-2,510798E-1	-5,172933E-1	-8,281710E-2	-1,201900E-1
2,882099E-1	1,251403E-2	-7,576406E-1	3,193323E-1	-2,513063E-1	-5,172575E-1	-8,298399E-2	-1,201661E-1
2,881622E-1	1,253787E-2	-7,577241E-1	3,193203E-1	-2,511871E-1	-5,171860E-1	-8,273365E-2	-1,200827E-1
2,882099E-1	1,245443E-2	-7,578790E-1	3,192011E-1	-2,512110E-1	-5,174125E-1	-8,300784E-2	-1,200827E-1
2,881860E-1	1,243058E-2	-7,577479E-1	3,189985E-1	-2,511275E-1	-5,173886E-1	-8,306744E-2	-1,202734E-1
2,881264E-1	1,252595E-2	-7,577360E-1	3,193442E-1	-2,510202E-1	-5,172933E-1	-8,303168E-2	-1,202138E-1
2,882576E-1	1,256171E-2	-7,577598E-1	3,194634E-1	-2,511395E-1	-5,171502E-1	-8,281710E-2	-1,201304E-1
2,883053E-1	1,266900E-2	-7,577717E-1	3,195945E-1	-2,511395E-1	-5,170787E-1	-8,291247E-2	-1,199992E-1
2,883053E-1	1,276437E-2	-7,577837E-1	3,196064E-1	-2,511037E-1	-5,171502E-1	-8,292439E-2	-1,200350E-1
2,882337E-1	1,268092E-2	-7,577241E-1	3,191654E-1	-2,511514E-1	-5,173648E-1	-8,300784E-2	-1,202019E-1
2,880549E-1	1,249019E-2	-7,577360E-1	3,187839E-1	-2,510679E-1	-5,174602E-1	-8,310320E-2	-1,202376E-1
2,880668E-1	1,253787E-2	-7,577121E-1	3,187600E-1	-2,511395E-1	-5,174721E-1	-8,304360E-2	-1,202376E-1
2,881741E-1	1,257364E-2	-7,576525E-1	3,189627E-1	-2,512467E-1	-5,172694E-1	-8,305552E-2	-1,202615E-1
2,881741E-1	1,258556E-2	-7,576764E-1	3,192369E-1	-2,511156E-1	-5,171621E-1	-8,284094E-2	-1,201900E-1
2,881503E-1	1,264516E-2	-7,577360E-1	3,192965E-1	-2,511991E-1	-5,171741E-1	-8,268597E-2	-1,201542E-1
2,882099E-1	1,260940E-2	-7,577837E-1	3,192130E-1	-2,512706E-1	-5,171979E-1	-8,284094E-2	-1,201304E-1
2,881860E-1	1,245443E-2	-7,577837E-1	3,192607E-1	-2,512229E-1	-5,172456E-1	-8,300784E-2	-1,201542E-1
2,880668E-1	1,245443E-2	-7,578552E-1	3,192846E-1	-2,512110E-1	-5,173171E-1	-8,278134E-2	-1,202973E-1
2,880311E-1	1,250211E-2	-7,578313E-1	3,192130E-1	-2,512229E-1	-5,173171E-1	-8,288863E-2	-1,202376E-1
2,880311E-1	1,253787E-2	-7,577837E-1	3,193799E-1	-2,511633E-1	-5,172933E-1	-8,287671E-2	-1,202376E-1
2,880430E-1	1,262132E-2	-7,578313E-1	3,193323E-1	-2,511871E-1	-5,172933E-1	-8,300784E-2	-1,201304E-1
2,880311E-1	1,259748E-2	-7,578313E-1	3,193323E-1	-2,510441E-1	-5,172933E-1	-8,291247E-2	-1,201304E-1
2,879715E-1	1,249019E-2	-7,578313E-1	3,192130E-1	-2,511275E-1	-5,172694E-1	-8,299592E-2	-1,202853E-1
2,879357E-1	1,252595E-2	-7,577837E-1	3,190581E-1	-2,509726E-1	-5,173648E-1	-8,298399E-2	-1,202257E-1
2,879715E-1	1,256171E-2	-7,576883E-1	3,191058E-1	-2,510441E-1	-5,173171E-1	-8,296015E-2	-1,202615E-1
2,880668E-1	1,259748E-2	-7,577002E-1	3,192488E-1	-2,510560E-1	-5,173529E-1	-8,310320E-2	-1,201423E-1
2,880668E-1	1,260940E-2	-7,577241E-1	3,196660E-1	-2,510918E-1	-5,172456E-1	-8,306744E-2	-1,202257E-1
2,880907E-1	1,271669E-2	-7,576764E-1	3,196422E-1	-2,513659E-1	-5,170668E-1	-8,300784E-2	-1,201900E-1
2,881503E-1	1,271669E-2	-7,576764E-1	3,195349E-1	-2,512825E-1	-5,171025E-1	-8,287671E-2	-1,201184E-1
2,881503E-1	1,246635E-2	-7,576406E-1	3,193561E-1	-2,511752E-1	-5,173290E-1	-8,292439E-2	-1,202257E-1
2,880192E-1	1,247827E-2	-7,577598E-1	3,189865E-1	-2,513421E-1	-5,175436E-1	-8,288863E-2	-1,203211E-1
2,880549E-1	1,252595E-2	-7,577717E-1	3,189508E-1	-2,509606E-1	-5,174959E-1	-8,297207E-2	-1,203569E-1
2,879953E-1	1,253787E-2	-7,577479E-1	3,192369E-1	-2,511156E-1	-5,173529E-1	-8,316281E-2	-1,202615E-1
2,881026E-1	1,275245E-2	-7,579148E-1	3,193680E-1	-2,512348E-1	-5,172575E-1	-8,275750E-2	-1,202853E-1
2,880549E-1	1,257364E-2	-7,578313E-1	3,194753E-1	-2,509368E-1	-5,171860E-1	-8,311512E-2	-1,201661E-1
2,880311E-1	1,256171E-2	-7,578790E-1	3,193323E-1	-2,510083E-1	-5,171502E-1	-8,298399E-2	-1,201304E-1
2,881741E-1	1,253787E-2	-7,579267E-1	3,191296E-1	-2,511395E-1	-5,173052E-1	-8,336546E-2	-1,202257E-1
2,880072E-1	1,244251E-2	-7,577717E-1	3,192369E-1	-2,509606E-1	-5,173648E-1	-8,335354E-2	-1,202257E-1
2,880549E-1	1,256171E-2	-7,578790E-1	3,193561E-1	-2,511633E-1	-5,173410E-1	-8,332970E-2	-1,202853E-1
2,881145E-1	1,237098E-2	-7,579029E-1	3,193442E-1	-2,514136E-1	-5,172456E-1	-8,328202E-2	-1,202138E-1
2,881026E-1	1,246635E-2	-7,579506E-1	3,195826E-1	-2,512706E-1	-5,172337E-1	-8,310320E-2	-1,201304E-1
2,881264E-1	1,252595E-2	-7,577717E-1	3,194872E-1	-2,514017E-1	-5,171979E-1	-8,319857E-2	-1,202734E-1
2,881145E-1	1,265708E-2	-7,577837E-1	3,192846E-1	-2,511633E-1	-5,172694E-1	-8,328202E-2	-1,203688E-1
2,880311E-1	1,250211E-2	-7,577598E-1	3,191892E-1	-2,509845E-1	-5,173648E-1	-8,327010E-2	-1,203092E-1
2,880549E-1	1,243058E-2	-7,577717E-1	3,191296E-1	-2,512467E-1	-5,173767E-1	-8,362772E-2	-1,204403E-1
2,880311E-1	1,247827E-2	-7,578194E-1	3,190223E-1	-2,509368E-1	-5,173648E-1	-8,363965E-2	-1,203569E-1
2,880072E-1	1,229945E-2	-7,578313E-1	3,192607E-1	-2,508653E-1	-5,172694E-1	-8,338931E-2	-1,203211E-1
2,880668E-1	1,247827E-2	-7,577837E-1	3,193799E-1	-2,509726E-1	-5,171502E-1	-8,327010E-2	-1,203092E-1
2,881622E-1	1,244251E-2	-7,576645E-1	3,192965E-1	-2,508295E-1	-5,170668E-1	-8,335354E-2	-1,202376E-1
2,881503E-1	1,247827E-2	-7,577956E-1	3,193919E-1	-2,508772E-1	-5,170787E-1	-8,332970E-2	-1,200708E-1
2,881622E-1	1,244251E-2	-7,577837E-1	3,193203E-1	-2,510798E-1	-5,170906E-1	-8,332970E-2	-1,201065E-1
2,881741E-1	1,253787E-2	-7,577598E-1	3,191296E-1	-2,510202E-1	-5,171502E-1	-8,330586E-2	-1,201184E-1
2,881026E-1	1,263324E-2	-7,578075E-1	3,191177E-1	-2,513063E-1	-5,171979E-1	-8,332970E-2	-1,202257E-1
2,880549E-1	1,252595E-2	-7,578790E-1	3,190819E-1	-2,513183E-1	-5,173410E-1	-8,346083E-2	-1,201900E-1
2,879953E-1	1,256171E-2	-7,578671E-1	3,191415E-1	-2,511991E-1	-5,172814E-1	-8,327010E-2	-1,200588E-1
2,881384E-1	1,262132E-2	-7,577479E-1	3,192130E-1	-2,514256E-1	-5,172098E-1	-8,328202E-2	-1,200827E-1
2,881980E-1	1,252595E-2	-7,578313E-1	3,192488E-1	-2,512825E-1	-5,171979E-1	-8,337739E-2	-1,201542E-1
2,880907E-1	1,244251E-2	-7,579029E-1	3,192130E-1	-2,511633E-1	-5,172456E-1	-8,311512E-2	-1,201304E-1
2,880907E-1	1,244251E-2	-7,579148E-1	3,191177E-1	-2,511871E-1	-5,172217E-1	-8,306744E-2	-1,200469E-1
2,880907E-1	1,252595E-2	-7,578075E-1	3,189269E-1	-2,509606E-1	-5,172933E-1	-8,322241E-2	-1,201542E-1
2,881264E-1	1,240674E-2	-7,579029E-1	3,190938E-1	-2,510083E-1	-5,172694E-1	-8,298399E-2	-1,200946E-1
2,881980E-1	1,239482E-2	-7,577956E-1	3,194991E-1	-2,509487E-1	-5,170549E-1	-8,307936E-2	-1,199992E-1
2,881503E-1	1,250211E-2	-7,577956E-1	3,195230E-1	-2,511037E-1	-5,170549E-1	-8,305552E-2	-1,200350E-1
2,881264E-1	1,245443E-2	-7,578075E-1	3,193203E-1	-2,511395E-1	-5,171979E-1	-8,309128E-2	-1,201184E-1
2,880192E-1	1,241866E-2	-7,577717E-1	3,190104E-1	-2,510441E-1	-5,173648E-1	-8,325818E-2	-1,201304E-1
2,880668E-1	1,231138E-2	-7,578313E-1	3,189150E-1	-2,511156E-1	-5,175198E-1	-8,338931E-2	-1,202138E-1
2,881026E-1	1,233522E-2	-7,578194E-1	3,190223E-1	-2,510918E-1	-5,173886E-1	-8,347275E-2	-1,202019E-1
2,881384E-1	1,234714E-2	-7,578075E-1	3,192726E-1	-2,511514E-1	-5,171621E-1	-8,316281E-2	-1,200708E-1
2,881741E-1	1,244251E-2	-7,577598E-1	3,193680E-1	-2,509845E-1	-5,170668E-1	-8,316281E-2	-1,199635E-1
2,881860E-1	1,241866E-2	-7,577241E-1	3,192130E-1	-2,510322E-1	-5,171741E-1	-8,319857E-2	-1,200588E-1
2,881622E-1	1,233522E-2	-7,577241E-1	3,188197E-1	-2,511395E-1	-5,172933E-1	-8,341315E-2	-1,203092E-1
2,880430E-1	1,219217E-2	-7,578552E-1	3,185812E-1	-2,509964E-1	-5,174602E-1	-8,340123E-2	-1,202853E-1
2,880311E-1	1,222793E-2	-7,578671E-1	3,188673E-1	-2,509130E-1	-5,174363E-1	-8,307936E-2	-1,202376E-1
2,881384E-1	1,228753E-2	-7,577717E-1	3,193323E-1	-2,511156E-1	-5,171979E-1	-8,292439E-2	-1,202734E-1
2,881503E-1	1,252595E-2	-7,578075E-1	3,195826E-1	-2,511633E-1	-5,170787E-1	-8,301976E-2	-1,201184E-1
2,882337E-1	1,238290E-2	-7,577956E-1	3,194753E-1	-2,511156E-1	-5,171621E-1	-8,301976E-2	-1,199754E-1
2,880907E-1	1,235906E-2	-7,579148E-1	3,191654E-1	-2,509964E-1	-5,173052E-1	-8,312705E-2	-1,202257E-1
2,880907E-1	1,215640E-2	-7,578790E-1	3,188793E-1	-2,510798E-1	-5,175317E-1	-8,327010E-2	-1,203569E-1
2,880549E-1	1,223985E-2	-7,578910E-1	3,189865E-1	-2,510202E-1	-5,175198E-1	-8,337739E-2	-1,204403E-1
2,881622E-1	1,227561E-2	-7,578552E-1	3,192846E-1	-2,511752E-1	-5,173171E-1	-8,291247E-2	-1,202853E-1
2,882576E-1	1,232330E-2	-7,578910E-1	3,196184E-1	-2,510322E-1	-5,171741E-1	-8,278134E-2	-1,201661E-1
2,882337E-1	1,227561E-2	-7,578433E-1	3,196184E-1	-2,510441E-1	-5,171264E-1	-8,278134E-2	-1,201304E-1
2,881503E-1	1,216832E-2	-7,577837E-1	3,193323E-1	-2,512229E-1	-5,172098E-1	-8,318665E-2	-1,202496E-1
2,881145E-1	1,208488E-2	-7,578313E-1	3,189865E-1	-2,507699E-1	-5,174602E-1	-8,317473E-2	-1,203092E-1
2,880907E-1	1,209680E-2	-7,578552E-1	3,187600E-1	-2,511514E-1	-5,174840E-1	-8,315089E-2	-1,204165E-1
2,881622E-1	1,221601E-2	-7,578671E-1	3,188316E-1	-2,509964E-1	-5,173052E-1	-8,313897E-2	-1,202257E-1
2,882576E-1	1,231138E-2	-7,577598E-1	3,193799E-1	-2,511752E-1	-5,171621E-1	-8,298399E-2	-1,202615E-1
2,882457E-1	1,231138E-2	-7,577837E-1	3,196422E-1	-2,513779E-1	-5,170906E-1	-8,310320E-2	-1,203449E-1
2,882218E-1	1,220409E-2	-7,578433E-1	3,193561E-1	-2,510441E-1	-5,171979E-1	-8,318665E-2	-1,202496E-1
2,881860E-1	1,209680E-2	-7,577002E-1	3,190700E-1	-2,511752E-1	-5,174602E-1	-8,338931E-2	-1,202138E-1
2,880549E-1	1,219217E-2	-7,578194E-1	3,189389E-1	-2,514256E-1	-5,174840E-1	-8,381846E-2	-1,203926E-1
2,881503E-1	1,220409E-2	-7,578313E-1	3,190819E-1	-2,509964E-1	-5,173767E-1	-8,365157E-2	-1,204165E-1
2,881622E-1	1,229945E-2	-7,577479E-1	3,193799E-1	-2,511871E-1	-5,171741E-1	-8,356812E-2	-1,203330E-1
2,882218E-1	1,227561E-2	-7,577837E-1	3,195707E-1	-2,511514E-1	-5,171025E-1	-8,340123E-2	-1,202615E-1
2,882099E-1	1,209680E-2	-7,577837E-1	3,195230E-1	-2,511752E-1	-5,170906E-1	-8,340123E-2	-1,202615E-1
2,879953E-1	1,216832E-2	-7,578671E-1	3,191296E-1	-2,513302E-1	-5,172337E-1	-8,346083E-2	-1,203330E-1
2,880788E-1	1,215640E-2	-7,577837E-1	3,187124E-1	-2,512706E-1	-5,174363E-1	-8,360388E-2	-1,204284E-1
2,880430E-1	1,216832E-2	-7,577837E-1	3,187839E-1	-2,511991E-1	-5,175079E-1	-8,344891E-2	-1,205357E-1
2,879119E-1	1,223985E-2	-7,578552E-1	3,189627E-1	-2,512825E-1	-5,173648E-1	-8,335354E-2	-1,203807E-1
2,881384E-1	1,229945E-2	-7,577956E-1	3,192369E-1	-2,512825E-1	-5,172814E-1	-8,334162E-2	-1,201304E-1
2,880430E-1	1,247827E-2	-7,578910E-1	3,194991E-1	-2,511395E-1	-5,171621E-1	-8,310320E-2	-1,203569E-1
2,881860E-1	1,228753E-2	-7,579506E-1	3,193919E-1	-2,511871E-1	-5,173290E-1	-8,332970E-2	-1,203449E-1
2,880430E-1	1,228753E-2	-7,578313E-1	3,192250E-1	-2,510798E-1	-5,174006E-1	-8,350852E-2	-1,203092E-1
2,880788E-1	1,223985E-2	-7,578552E-1	3,192011E-1	-2,510679E-1	-5,174840E-1	-8,346083E-2	-1,202734E-1
2,881384E-1	1,210872E-2	-7,578552E-1	3,193919E-1	-2,511275E-1	-5,173767E-1	-8,336546E-2	-1,203330E-1
2,881264E-1	1,231138E-2	-7,577837E-1	3,196184E-1	-2,510918E-1	-5,172456E-1	-8,332970E-2	-1,203688E-1
2,881026E-1	1,244251E-2	-7,578313E-1	3,196064E-1	-2,510798E-1	-5,172814E-1	-8,297207E-2	-1,202496E-1
2,880788E-1	1,231138E-2	-7,578313E-1	3,195349E-1	-2,512825E-1	-5,172694E-1	-8,329394E-2	-1,202973E-1
2,880668E-1	1,231138E-2	-7,578910E-1	3,193442E-1	-2,514136E-1	-5,173648E-1	-8,344891E-2	-1,202734E-1
2,881622E-1	1,231138E-2	-7,577598E-1	3,193919E-1	-2,514494E-1	-5,173886E-1	-8,316281E-2	-1,202496E-1
2,880430E-1	1,238290E-2	-7,576287E-1	3,193442E-1	-2,513540E-1	-5,172933E-1	-8,330586E-2	-1,203211E-1
2,880430E-1	1,227561E-2	-7,577002E-1	3,192130E-1	-2,512467E-1	-5,173052E-1	-8,319857E-2	-1,204045E-1
2,880668E-1	1,221601E-2	-7,576168E-1	3,193561E-1	-2,512467E-1	-5,173410E-1	-8,325818E-2	-1,202973E-1
2,880788E-1	1,228753E-2	-7,576764E-1	3,194038E-1	-2,514136E-1	-5,172694E-1	-8,354428E-2	-1,203688E-1
2,880311E-1	1,220409E-2	-7,576883E-1	3,192369E-1	-2,512348E-1	-5,174244E-1	-8,322241E-2	-1,204165E-1
2,880668E-1	1,222793E-2	-7,576764E-1	3,193203E-1	-2,510322E-1	-5,174363E-1	-8,324625E-2	-1,202615E-1
2,881384E-1	1,229945E-2	-7,577002E-1	3,193084E-1	-2,511395E-1	-5,172814E-1	-8,328202E-2	-1,203807E-1
2,881741E-1	1,222793E-2	-7,576525E-1	3,192846E-1	-2,509606E-1	-5,173052E-1	-8,340123E-2	-1,203330E-1
2,880907E-1	1,216832E-2	-7,576525E-1	3,193680E-1	-2,509726E-1	-5,173290E-1	-8,316281E-2	-1,203449E-1
2,881026E-1	1,219217E-2	-7,576168E-1	3,192965E-1	-2,510322E-1	-5,173171E-1	-8,324625E-2	-1,202973E-1
2,881026E-1	1,232330E-2	-7,576168E-1	3,194634E-1	-2,509249E-1	-5,173767E-1	-8,336546E-2	-1,202853E-1
2,882099E-1	1,240674E-2	-7,577241E-1	3,195111E-1	-2,510441E-1	-5,172933E-1	-8,334162E-2	-1,203807E-1
2,881384E-1	1,221601E-2	-7,577360E-1	3,194515E-1	-2,509249E-1	-5,173290E-1	-8,322241E-2	-1,203688E-1
2,880072E-1	1,219217E-2	-7,577002E-1	3,193561E-1	-2,510202E-1	-5,174006E-1	-8,344891E-2	-1,205238E-1
2,879953E-1	1,221601E-2	-7,577360E-1	3,193561E-1	-2,512110E-1	-5,174482E-1	-8,328202E-2	-1,204641E-1
2,880907E-1	1,228753E-2	-7,577360E-1	3,193442E-1	-2,514852E-1	-5,173767E-1	-8,338931E-2	-1,203926E-1
2,880907E-1	1,225177E-2	-7,576406E-1	3,194276E-1	-2,515805E-1	-5,174244E-1	-8,334162E-2	-1,202734E-1
2,881264E-1	1,231138E-2	-7,578552E-1	3,197018E-1	-2,515448E-1	-5,173410E-1	-8,312705E-2	-1,202257E-1
2,881503E-1	1,237098E-2	-7,577956E-1	3,196184E-1	-2,514017E-1	-5,172098E-1	-8,307936E-2	-1,201542E-1
2,880430E-1	1,231138E-2	-7,577360E-1	3,193561E-1	-2,512110E-1	-5,173052E-1	-8,319857E-2	-1,202853E-1
2,880668E-1	1,227561E-2	-7,577837E-1	3,193084E-1	-2,511156E-1	-5,174482E-1	-8,322241E-2	-1,204761E-1
